Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1704390342.509661,3250,0,1
1,NewOrder,1704390342.512941,5589,0,1
1,NewOrder,1704390342.518541,8829,0,1
1,NewOrder,1704390342.527382,5809,0,1
2,Payment,1704390342.533216,2992,0,1
2,Payment,1704390342.536218,2987,0,1
1,NewOrder,1704390342.539215,6266,0,1
2,Payment,1704390342.545493,3237,0,1
1,NewOrder,1704390342.548740,5758,0,1
4,Delivery,1704390342.554510,41742,0,1
1,NewOrder,1704390342.596267,29889,0,1
1,NewOrder,1704390342.626169,7060,0,1
2,Payment,1704390342.633240,3220,0,1
1,NewOrder,1704390342.636471,7273,0,1
1,NewOrder,1704390342.643755,5409,0,1
3,OrderStatus,1704390342.649176,559,0,1
2,Payment,1704390342.649741,3042,0,1
2,Payment,1704390342.652791,3164,0,1
1,NewOrder,1704390342.655966,5875,0,1
1,NewOrder,1704390342.661852,2715,0,1
5,StockLevel,1704390342.664572,1996,0,1
1,NewOrder,1704390342.666577,43142,0,1
1,NewOrder,1704390342.709736,28061,0,1
1,NewOrder,1704390342.737810,22434,0,1
2,Payment,1704390342.760258,3564,0,1
4,Delivery,1704390342.763832,42851,0,1
2,Payment,1704390342.806715,3578,0,1
2,Payment,1704390342.810310,2964,0,1
1,NewOrder,1704390342.813303,23295,0,1
5,StockLevel,1704390342.836612,1784,0,1
5,StockLevel,1704390342.838403,848,0,1
2,Payment,1704390342.839256,10327,0,1
1,NewOrder,1704390342.849595,34761,0,1
1,NewOrder,1704390342.884383,32086,0,1
2,Payment,1704390342.916482,3431,0,1
2,Payment,1704390342.919924,3238,0,1
2,Payment,1704390342.923184,3256,0,1
1,NewOrder,1704390342.926451,19093,0,1
2,Payment,1704390342.945558,3686,0,1
1,NewOrder,1704390342.949258,23177,0,1
1,NewOrder,1704390342.972448,5343,0,1
4,Delivery,1704390342.977804,24557,0,1
2,Payment,1704390343.002375,3884,0,1
5,StockLevel,1704390343.006270,1831,0,1
1,NewOrder,1704390343.008108,50230,0,1
1,NewOrder,1704390343.058352,15027,0,1
2,Payment,1704390343.073392,3003,0,1
1,NewOrder,1704390343.076407,41521,0,1
2,Payment,1704390343.117942,4476,0,1
2,Payment,1704390343.122428,2923,0,1
2,Payment,1704390343.125361,2808,0,1
2,Payment,1704390343.128178,2962,0,1
1,NewOrder,1704390343.131149,29676,0,1
2,Payment,1704390343.160839,3694,0,1
1,NewOrder,1704390343.164543,5208,0,1
1,NewOrder,1704390343.169763,5060,0,1
2,Payment,1704390343.174834,3444,0,1
2,Payment,1704390343.178288,3056,0,1
2,Payment,1704390343.181354,2898,0,1
1,NewOrder,1704390343.184262,21087,0,1
1,NewOrder,1704390343.205362,37439,0,1
5,StockLevel,1704390343.242815,1477,0,1
5,StockLevel,1704390343.244299,1404,0,1
5,StockLevel,1704390343.245709,1018,0,1
3,OrderStatus,1704390343.246732,965,0,1
2,Payment,1704390343.247702,3238,0,1
1,NewOrder,1704390343.250952,8238,0,1
2,Payment,1704390343.259203,3508,0,1
1,NewOrder,1704390343.262722,6594,0,1
1,NewOrder,1704390343.269329,38129,0,1
4,Delivery,1704390343.307471,31048,0,1
1,NewOrder,1704390343.338534,6154,0,1
1,NewOrder,1704390343.344700,7443,0,1
1,NewOrder,1704390343.352155,7037,0,1
1,NewOrder,1704390343.359204,22922,0,1
1,NewOrder,1704390343.382139,45198,0,1
2,Payment,1704390343.427350,4963,0,1
1,NewOrder,1704390343.432325,5091,0,1
1,NewOrder,1704390343.437428,7370,0,1
2,Payment,1704390343.444810,3743,0,1
2,Payment,1704390343.448564,2953,0,1
4,Delivery,1704390343.451526,30259,0,1
1,NewOrder,1704390343.481799,17181,0,1
1,NewOrder,1704390343.499244,10609,0,1
2,Payment,1704390343.509866,3354,0,1
2,Payment,1704390343.513231,2629,0,1
2,Payment,1704390343.515869,3384,0,1
2,Payment,1704390343.519263,2858,0,1
2,Payment,1704390343.522131,3061,0,1
2,Payment,1704390343.525200,2929,0,1
1,NewOrder,1704390343.528138,14878,0,1
2,Payment,1704390343.543040,3672,0,1
1,NewOrder,1704390343.546722,23825,0,1
2,Payment,1704390343.570587,21853,0,1
2,Payment,1704390343.592454,3126,0,1
1,NewOrder,1704390343.595590,14304,0,1
5,StockLevel,1704390343.609907,1774,0,1
1,NewOrder,1704390343.611690,9504,0,1
2,Payment,1704390343.621205,3050,0,1
2,Payment,1704390343.624265,2890,0,1
2,Payment,1704390343.627165,2460,0,1
1,NewOrder,1704390343.629634,4868,0,1
1,NewOrder,1704390343.634530,6899,0,1
2,Payment,1704390343.641441,3313,0,1
1,NewOrder,1704390343.644764,8605,0,1
1,NewOrder,1704390343.653395,4274,0,1
1,NewOrder,1704390343.657679,5757,0,1
1,NewOrder,1704390343.663447,15852,0,1
1,NewOrder,1704390343.679311,11038,0,1
2,Payment,1704390343.690362,3359,0,1
2,Payment,1704390343.693732,3102,0,1
1,NewOrder,1704390343.696845,5727,0,1
1,NewOrder,1704390343.702583,33816,0,1
1,NewOrder,1704390343.736412,22078,0,1
2,Payment,1704390343.758502,3477,0,1
1,NewOrder,1704390343.762003,6130,0,1
1,NewOrder,1704390343.768145,7166,0,1
1,NewOrder,1704390343.775322,15154,0,1
2,Payment,1704390343.790502,3029,0,1
1,NewOrder,1704390343.793542,5735,0,1
2,Payment,1704390343.799288,3230,0,1
1,NewOrder,1704390343.802528,5138,0,1
2,Payment,1704390343.807677,3502,0,1
5,StockLevel,1704390343.811194,2261,0,1
5,StockLevel,1704390343.813464,1380,0,1
2,Payment,1704390343.814853,32481,0,1
1,NewOrder,1704390343.847348,32469,0,1
2,Payment,1704390343.879831,3382,0,1
2,Payment,1704390343.883223,5669,0,1
2,Payment,1704390343.888904,2914,0,1
1,NewOrder,1704390343.891828,6764,0,1
1,NewOrder,1704390343.898604,37084,0,1
2,Payment,1704390343.935701,3576,0,1
2,Payment,1704390343.939301,3239,0,1
3,OrderStatus,1704390343.942551,842,0,1
2,Payment,1704390343.943399,2723,0,1
1,NewOrder,1704390343.946132,6443,0,1
1,NewOrder,1704390343.952586,39069,0,1
1,NewOrder,1704390343.991669,40958,0,1
4,Delivery,1704390344.032641,14652,0,1
5,StockLevel,1704390344.047305,2058,0,1
1,NewOrder,1704390344.049371,9874,0,1
5,StockLevel,1704390344.059275,1428,0,1
1,NewOrder,1704390344.060711,9703,0,1
1,NewOrder,1704390344.070427,10870,0,1
2,Payment,1704390344.081309,3334,0,1
2,Payment,1704390344.084654,2987,0,1
1,NewOrder,1704390344.087650,6074,0,1
1,NewOrder,1704390344.093736,6052,0,1
5,StockLevel,1704390344.099800,1915,0,1
2,Payment,1704390344.101723,3100,0,1
1,NewOrder,1704390344.104834,6046,0,1
1,NewOrder,1704390344.110905,5175,0,1
1,NewOrder,1704390344.116091,6879,0,1
2,Payment,1704390344.122995,3659,0,1
2,Payment,1704390344.126679,3084,0,1
3,OrderStatus,1704390344.129773,829,0,1
1,NewOrder,1704390344.130608,40260,0,1
2,Payment,1704390344.170880,3015,0,1
1,NewOrder,1704390344.173905,5064,0,1
1,NewOrder,1704390344.178981,14224,0,1
1,NewOrder,1704390344.193217,30345,0,1
1,NewOrder,1704390344.223576,36523,0,1
1,NewOrder,1704390344.260113,6468,0,1
1,NewOrder,1704390344.266592,7243,0,1
1,NewOrder,1704390344.273854,6510,0,1
4,Delivery,1704390344.280376,31962,0,1
2,Payment,1704390344.312352,2906,0,1
3,OrderStatus,1704390344.315284,511,0,1
1,NewOrder,1704390344.315801,5358,0,1
1,NewOrder,1704390344.321172,39667,0,1
3,OrderStatus,1704390344.360853,857,0,1
2,Payment,1704390344.361716,3189,0,1
1,NewOrder,1704390344.364930,40563,0,1
2,Payment,1704390344.405509,3725,0,1
1,NewOrder,1704390344.409245,5557,0,1
1,NewOrder,1704390344.414815,4593,0,1
2,Payment,1704390344.419419,3015,0,1
1,NewOrder,1704390344.422463,6731,0,1
1,NewOrder,1704390344.429205,10050,0,1
1,NewOrder,1704390344.439281,27626,0,1
1,NewOrder,1704390344.466922,38805,0,1
1,NewOrder,1704390344.505740,11526,0,1
2,Payment,1704390344.517281,3522,0,1
1,NewOrder,1704390344.520813,40755,0,1
2,Payment,1704390344.561581,3087,0,1
1,NewOrder,1704390344.564694,5305,0,1
2,Payment,1704390344.570023,3294,0,1
1,NewOrder,1704390344.573328,5623,0,1
2,Payment,1704390344.578964,3622,0,1
1,NewOrder,1704390344.582617,6930,0,1
1,NewOrder,1704390344.589573,5033,0,1
2,Payment,1704390344.594618,4967,0,1
1,NewOrder,1704390344.599594,5209,0,1
2,Payment,1704390344.604827,3036,0,1
1,NewOrder,1704390344.607875,5450,0,1
2,Payment,1704390344.613335,3031,0,1
1,NewOrder,1704390344.616376,27624,0,1
1,NewOrder,1704390344.644254,29005,0,1
1,NewOrder,1704390344.673271,6966,0,1
2,Payment,1704390344.680266,3088,0,1
1,NewOrder,1704390344.683363,5257,0,1
2,Payment,1704390344.688632,2839,0,1
1,NewOrder,1704390344.691481,15502,0,1
1,NewOrder,1704390344.706995,11069,0,1
2,Payment,1704390344.718077,13680,0,1
1,NewOrder,1704390344.731768,56530,0,1
2,Payment,1704390344.788311,30018,0,1
2,Payment,1704390344.818343,36435,0,1
2,Payment,1704390344.854792,30036,0,1
1,NewOrder,1704390344.884841,47683,0,1
5,StockLevel,1704390344.932538,3467,0,1
4,Delivery,1704390344.936282,73877,0,1
2,Payment,1704390345.010173,38554,0,1
1,NewOrder,1704390345.048739,38402,0,1
2,Payment,1704390345.087155,32422,0,1
3,OrderStatus,1704390345.119591,4228,0,1
1,NewOrder,1704390345.123830,31822,0,1
5,StockLevel,1704390345.155664,3314,0,1
2,Payment,1704390345.158987,38778,0,1
1,NewOrder,1704390345.197777,32559,0,1
2,Payment,1704390345.230349,12386,0,1
1,NewOrder,1704390345.242746,43776,0,1
1,NewOrder,1704390345.286536,32679,0,1
1,NewOrder,1704390345.319227,45086,0,1
1,NewOrder,1704390345.364333,33091,0,1
2,Payment,1704390345.397437,23057,0,1
2,Payment,1704390345.420508,32941,0,1
1,NewOrder,1704390345.453463,23715,0,1
1,NewOrder,1704390345.477190,26426,0,1
2,Payment,1704390345.503629,7919,0,1
2,Payment,1704390345.511560,8199,0,1
2,Payment,1704390345.519769,8394,0,1
1,NewOrder,1704390345.528174,35761,0,1
2,Payment,1704390345.563949,32298,0,1
1,NewOrder,1704390345.596260,22180,0,1
1,NewOrder,1704390345.618452,34218,0,1
1,NewOrder,1704390345.652683,32197,0,1
1,NewOrder,1704390345.684893,34758,0,1
5,StockLevel,1704390345.719664,3484,0,1
1,NewOrder,1704390345.723157,40681,0,1
1,NewOrder,1704390345.763850,42913,0,1
4,Delivery,1704390345.806776,50934,0,1
1,NewOrder,1704390345.857723,38804,0,1
3,OrderStatus,1704390345.896540,2709,0,1
3,OrderStatus,1704390345.899256,3089,0,1
1,NewOrder,1704390345.902352,37400,0,1
1,NewOrder,1704390345.939767,35922,0,1
1,NewOrder,1704390345.975702,30275,0,1
1,NewOrder,1704390346.005991,36220,0,1
1,NewOrder,1704390346.042224,30065,0,1
4,Delivery,1704390346.072302,47443,0,1
2,Payment,1704390346.119757,6198,0,1
2,Payment,1704390346.125966,6541,0,1
1,NewOrder,1704390346.132517,39419,0,1
1,NewOrder,1704390346.171949,25006,0,1
2,Payment,1704390346.197192,19102,0,1
2,Payment,1704390346.216306,40256,0,1
3,OrderStatus,1704390346.256577,2941,0,1
1,NewOrder,1704390346.259527,23085,0,1
2,Payment,1704390346.282624,23535,0,1
2,Payment,1704390346.306172,8036,0,1
1,NewOrder,1704390346.314220,34913,0,1
1,NewOrder,1704390346.349147,37672,0,1
2,Payment,1704390346.386831,28665,0,1
2,Payment,1704390346.415509,22176,0,1
1,NewOrder,1704390346.437698,37960,0,1
5,StockLevel,1704390346.475673,5100,0,1
1,NewOrder,1704390346.480785,25369,0,1
1,NewOrder,1704390346.506167,47428,0,1
1,NewOrder,1704390346.553609,44176,0,1
2,Payment,1704390346.597797,27955,0,1
1,NewOrder,1704390346.625765,38892,0,1
2,Payment,1704390346.664686,8477,0,1
2,Payment,1704390346.673175,30159,0,1
2,Payment,1704390346.703347,38959,0,1
1,NewOrder,1704390346.742319,51350,0,1
1,NewOrder,1704390346.793681,32178,0,1
1,NewOrder,1704390346.825872,35747,0,1
1,NewOrder,1704390346.861633,21298,0,1
2,Payment,1704390346.882945,30756,0,1
2,Payment,1704390346.913713,22124,0,1
1,NewOrder,1704390346.935850,28288,0,1
1,NewOrder,1704390346.964150,26976,0,1
1,NewOrder,1704390346.991139,22239,0,1
2,Payment,1704390347.013392,3152,0,1
3,OrderStatus,1704390347.016555,1040,0,1
2,Payment,1704390347.017602,4732,0,1
5,StockLevel,1704390347.022345,1698,0,1
4,Delivery,1704390347.024051,28915,0,1
2,Payment,1704390347.052997,3278,0,1
1,NewOrder,1704390347.056286,4688,0,1
3,OrderStatus,1704390347.060986,805,0,1
1,NewOrder,1704390347.061798,5464,0,1
2,Payment,1704390347.067275,2965,0,1
2,Payment,1704390347.070249,3205,0,1
2,Payment,1704390347.073477,3025,0,1
1,NewOrder,1704390347.076513,6350,0,1
1,NewOrder,1704390347.082875,5643,0,1
2,Payment,1704390347.088527,3133,0,1
2,Payment,1704390347.091672,3318,0,1
2,Payment,1704390347.094999,3265,0,1
1,NewOrder,1704390347.098274,7457,0,1
1,NewOrder,1704390347.105743,40169,0,1
1,NewOrder,1704390347.145925,30543,0,1
2,Payment,1704390347.176480,3297,0,1
1,NewOrder,1704390347.179827,43642,0,1
1,NewOrder,1704390347.223482,31166,0,1
3,OrderStatus,1704390347.254662,5361,0,1
1,NewOrder,1704390347.260032,30332,0,1
5,StockLevel,1704390347.290377,3295,0,1
2,Payment,1704390347.293681,29510,0,1
5,StockLevel,1704390347.323205,2234,0,1
2,Payment,1704390347.325446,46019,0,1
2,Payment,1704390347.371479,18903,0,1
2,Payment,1704390347.390397,23341,0,1
1,NewOrder,1704390347.413751,42146,0,1
5,StockLevel,1704390347.455911,2543,0,1
1,NewOrder,1704390347.458463,29022,0,1
1,NewOrder,1704390347.487498,34920,0,1
2,Payment,1704390347.522432,3837,0,1
2,Payment,1704390347.526280,3507,0,1
1,NewOrder,1704390347.529798,4931,0,1
2,Payment,1704390347.534756,2994,0,1
1,NewOrder,1704390347.537760,15872,0,1
1,NewOrder,1704390347.553644,11521,0,1
3,OrderStatus,1704390347.565177,574,0,1
3,OrderStatus,1704390347.565757,580,0,1
2,Payment,1704390347.566342,3169,0,1
2,Payment,1704390347.569520,2995,0,1
1,NewOrder,1704390347.572524,14783,0,1
1,NewOrder,1704390347.587321,34454,0,1
1,NewOrder,1704390347.621788,33529,0,1
2,Payment,1704390347.655345,3202,0,1
1,NewOrder,1704390347.658558,19061,0,1
2,Payment,1704390347.677633,3184,0,1
2,Payment,1704390347.680828,3526,0,1
2,Payment,1704390347.684364,3496,0,1
1,NewOrder,1704390347.687871,12296,0,1
2,Payment,1704390347.700180,3031,0,1
3,OrderStatus,1704390347.703221,469,0,1
2,Payment,1704390347.703695,3573,0,1
1,NewOrder,1704390347.707278,5388,0,1
2,Payment,1704390347.712676,3228,0,1
1,NewOrder,1704390347.715928,4712,0,1
1,NewOrder,1704390347.720652,7019,0,1
1,NewOrder,1704390347.727686,39782,0,1
4,Delivery,1704390347.767481,44745,0,1
1,NewOrder,1704390347.812239,10998,0,1
1,NewOrder,1704390347.823251,5585,0,1
1,NewOrder,1704390347.828848,6092,0,1
3,OrderStatus,1704390347.834951,816,0,1
1,NewOrder,1704390347.835773,5220,0,1
1,NewOrder,1704390347.841258,5395,0,1
1,NewOrder,1704390347.846664,7667,0,1
2,Payment,1704390347.854344,4022,0,1
1,NewOrder,1704390347.858391,54548,0,1
2,Payment,1704390347.912954,30606,0,1
2,Payment,1704390347.943573,21905,0,1
5,StockLevel,1704390347.965489,2944,0,1
2,Payment,1704390347.968443,21026,0,1
3,OrderStatus,1704390347.989481,856,0,1
1,NewOrder,1704390347.990344,6293,0,1
2,Payment,1704390347.996650,3725,0,1
2,Payment,1704390348.000385,3031,0,1
1,NewOrder,1704390348.003425,5472,0,1
2,Payment,1704390348.008908,3374,0,1
1,NewOrder,1704390348.012291,18937,0,1
2,Payment,1704390348.031242,3402,0,1
2,Payment,1704390348.034653,3166,0,1
2,Payment,1704390348.037829,5393,0,1
1,NewOrder,1704390348.043233,4988,0,1
2,Payment,1704390348.048233,3139,0,1
2,Payment,1704390348.051382,3351,0,1
1,NewOrder,1704390348.054744,5379,0,1
1,NewOrder,1704390348.060134,6261,0,1
1,NewOrder,1704390348.066407,4393,0,1
1,NewOrder,1704390348.070812,48893,0,1
1,NewOrder,1704390348.119718,37607,0,1
1,NewOrder,1704390348.157337,11312,0,1
1,NewOrder,1704390348.168663,4775,0,1
1,NewOrder,1704390348.173449,2211,0,1
2,Payment,1704390348.175666,17619,0,1
1,NewOrder,1704390348.193311,4882,0,1
1,NewOrder,1704390348.198220,5117,0,1
2,Payment,1704390348.203349,3310,0,1
3,OrderStatus,1704390348.206669,779,0,1
1,NewOrder,1704390348.207454,5273,0,1
2,Payment,1704390348.212738,3084,0,1
1,NewOrder,1704390348.215832,25864,0,1
2,Payment,1704390348.241709,2607,0,1
1,NewOrder,1704390348.244339,6976,0,1
2,Payment,1704390348.251329,3413,0,1
1,NewOrder,1704390348.254752,5474,0,1
1,NewOrder,1704390348.260251,6110,0,1
1,NewOrder,1704390348.266373,36419,0,1
2,Payment,1704390348.302806,3275,0,1
2,Payment,1704390348.306091,3131,0,1
1,NewOrder,1704390348.309232,6047,0,1
1,NewOrder,1704390348.315291,7085,0,1
1,NewOrder,1704390348.322388,6003,0,1
2,Payment,1704390348.328405,3222,0,1
3,OrderStatus,1704390348.331649,741,0,1
1,NewOrder,1704390348.332395,7816,0,1
1,NewOrder,1704390348.340224,4853,0,1
2,Payment,1704390348.345087,4710,0,1
1,NewOrder,1704390348.349807,6014,0,1
2,Payment,1704390348.355833,3447,0,1
3,OrderStatus,1704390348.359290,519,0,1
1,NewOrder,1704390348.359816,25832,0,1
2,Payment,1704390348.385660,3048,0,1
1,NewOrder,1704390348.388718,7992,0,1
2,Payment,1704390348.396735,3120,0,1
1,NewOrder,1704390348.399865,5484,0,1
1,NewOrder,1704390348.405374,7443,0,1
1,NewOrder,1704390348.412828,39452,0,1
1,NewOrder,1704390348.452294,30061,0,1
1,NewOrder,1704390348.482369,6736,0,1
1,NewOrder,1704390348.489116,40672,0,1
1,NewOrder,1704390348.529802,29918,0,1
2,Payment,1704390348.559738,36555,0,1
2,Payment,1704390348.596319,21998,0,1
1,NewOrder,1704390348.618329,30047,0,1
2,Payment,1704390348.648388,36434,0,1
1,NewOrder,1704390348.684836,30338,0,1
1,NewOrder,1704390348.715187,10852,0,1
1,NewOrder,1704390348.726052,6663,0,1
2,Payment,1704390348.732741,3529,0,1
2,Payment,1704390348.736280,3709,0,1
2,Payment,1704390348.740250,3209,0,1
2,Payment,1704390348.743468,3048,0,1
1,NewOrder,1704390348.746525,8110,0,1
1,NewOrder,1704390348.754646,40790,0,1
2,Payment,1704390348.795449,17795,0,1
1,NewOrder,1704390348.813258,37948,0,1
1,NewOrder,1704390348.851223,20428,0,1
1,NewOrder,1704390348.871664,35775,0,1
2,Payment,1704390348.907452,29255,0,1
1,NewOrder,1704390348.936719,45004,0,1
1,NewOrder,1704390348.981736,35771,0,1
2,Payment,1704390349.017523,31599,0,1
1,NewOrder,1704390349.049134,48309,0,1
1,NewOrder,1704390349.097457,56059,0,1
1,NewOrder,1704390349.153530,45978,0,1
1,NewOrder,1704390349.199522,41014,0,1
2,Payment,1704390349.240550,21686,0,1
1,NewOrder,1704390349.262249,42362,0,1
1,NewOrder,1704390349.304624,32574,0,1
1,NewOrder,1704390349.337212,11145,0,1
1,NewOrder,1704390349.348370,15079,0,1
2,Payment,1704390349.363462,4087,0,1
1,NewOrder,1704390349.367560,7664,0,1
2,Payment,1704390349.375238,3663,0,1
1,NewOrder,1704390349.378911,5033,0,1
1,NewOrder,1704390349.383955,7830,0,1
1,NewOrder,1704390349.391797,20671,0,1
1,NewOrder,1704390349.412480,37804,0,1
2,Payment,1704390349.450296,3232,0,1
1,NewOrder,1704390349.453539,7854,0,1
2,Payment,1704390349.461420,2765,0,1
2,Payment,1704390349.464195,2766,0,1
1,NewOrder,1704390349.466973,6877,0,1
1,NewOrder,1704390349.473862,7272,0,1
4,Delivery,1704390349.481146,36427,0,1
1,NewOrder,1704390349.517587,13168,0,1
1,NewOrder,1704390349.530769,7462,0,1
1,NewOrder,1704390349.538242,6727,0,1
1,NewOrder,1704390349.544981,6702,0,1
1,NewOrder,1704390349.551694,7295,0,1
2,Payment,1704390349.559016,3163,0,1
5,StockLevel,1704390349.562188,2257,0,1
2,Payment,1704390349.564455,3451,0,1
1,NewOrder,1704390349.567917,5395,0,1
1,NewOrder,1704390349.573324,6290,0,1
1,NewOrder,1704390349.579627,6762,0,1
2,Payment,1704390349.586400,3132,0,1
1,NewOrder,1704390349.589541,5432,0,1
5,StockLevel,1704390349.594985,2321,0,1
2,Payment,1704390349.597315,3364,0,1
2,Payment,1704390349.600690,3789,0,1
2,Payment,1704390349.604490,3428,0,1
2,Payment,1704390349.607930,2947,0,1
2,Payment,1704390349.610887,3618,0,1
1,NewOrder,1704390349.614534,6375,0,1
1,NewOrder,1704390349.621166,6192,0,1
1,NewOrder,1704390349.627370,5210,0,1
1,NewOrder,1704390349.632591,5274,0,1
2,Payment,1704390349.637876,3269,0,1
2,Payment,1704390349.641171,2717,0,1
2,Payment,1704390349.643899,3424,0,1
2,Payment,1704390349.647332,2789,0,1
1,NewOrder,1704390349.650130,35751,0,1
1,NewOrder,1704390349.685894,11439,0,1
1,NewOrder,1704390349.697345,5491,0,1
2,Payment,1704390349.702847,3083,0,1
2,Payment,1704390349.705940,3391,0,1
2,Payment,1704390349.709340,3096,0,1
2,Payment,1704390349.712446,3079,0,1
1,NewOrder,1704390349.715536,5623,0,1
2,Payment,1704390349.721171,3008,0,1
1,NewOrder,1704390349.724189,17428,0,1
2,Payment,1704390349.741630,3124,0,1
1,NewOrder,1704390349.744765,6207,0,1
2,Payment,1704390349.750984,2983,0,1
1,NewOrder,1704390349.753975,6362,0,1
1,NewOrder,1704390349.760350,5358,0,1
2,Payment,1704390349.765719,3495,0,1
2,Payment,1704390349.769225,3450,0,1
2,Payment,1704390349.772685,3257,0,1
1,NewOrder,1704390349.775953,10825,0,1
5,StockLevel,1704390349.786790,2001,0,1
3,OrderStatus,1704390349.788801,712,0,1
2,Payment,1704390349.789520,3737,0,1
2,Payment,1704390349.793267,3353,0,1
2,Payment,1704390349.796630,3134,0,1
4,Delivery,1704390349.799774,25027,0,1
2,Payment,1704390349.824815,3683,0,1
2,Payment,1704390349.828509,3154,0,1
1,NewOrder,1704390349.831674,4721,0,1
2,Payment,1704390349.836407,3555,0,1
5,StockLevel,1704390349.839971,2380,0,1
1,NewOrder,1704390349.842361,11939,0,1
1,NewOrder,1704390349.854314,11141,0,1
1,NewOrder,1704390349.865470,5340,0,1
3,OrderStatus,1704390349.870823,1030,0,1
2,Payment,1704390349.871862,5059,0,1
2,Payment,1704390349.877181,3054,0,1
1,NewOrder,1704390349.880244,5499,0,1
1,NewOrder,1704390349.885798,7975,0,1
2,Payment,1704390349.893785,3428,0,1
2,Payment,1704390349.897222,3332,0,1
4,Delivery,1704390349.900564,46688,0,1
1,NewOrder,1704390349.947279,38944,0,1
1,NewOrder,1704390349.986236,38004,0,1
1,NewOrder,1704390350.024255,22097,0,1
2,Payment,1704390350.046365,2974,0,1
3,OrderStatus,1704390350.049349,452,0,1
1,NewOrder,1704390350.049822,4857,0,1
2,Payment,1704390350.054737,3721,0,1
2,Payment,1704390350.058469,2796,0,1
3,OrderStatus,1704390350.061275,1040,0,1
2,Payment,1704390350.062321,2995,0,1
2,Payment,1704390350.065325,2890,0,1
1,NewOrder,1704390350.068223,22339,0,1
2,Payment,1704390350.090576,3335,0,1
1,NewOrder,1704390350.093921,4823,0,1
2,Payment,1704390350.098755,3060,0,1
1,NewOrder,1704390350.101825,6362,0,1
2,Payment,1704390350.108204,3255,0,1
2,Payment,1704390350.111473,3261,0,1
2,Payment,1704390350.114743,3167,0,1
2,Payment,1704390350.117919,3456,0,1
1,NewOrder,1704390350.121386,6891,0,1
1,NewOrder,1704390350.128288,4254,0,1
1,NewOrder,1704390350.132554,7175,0,1
1,NewOrder,1704390350.139741,39523,0,1
3,OrderStatus,1704390350.179276,538,0,1
2,Payment,1704390350.179819,2987,0,1
2,Payment,1704390350.182815,3663,0,1
3,OrderStatus,1704390350.186489,760,0,1
2,Payment,1704390350.187256,3418,0,1
1,NewOrder,1704390350.190683,32195,0,1
2,Payment,1704390350.222891,3314,0,1
2,Payment,1704390350.226216,2656,0,1
1,NewOrder,1704390350.228881,5269,0,1
2,Payment,1704390350.234162,3197,0,1
1,NewOrder,1704390350.237369,30441,0,1
1,NewOrder,1704390350.267824,21909,0,1
2,Payment,1704390350.289747,3491,0,1
1,NewOrder,1704390350.293250,18482,0,1
2,Payment,1704390350.311942,4601,0,1
2,Payment,1704390350.316554,3333,0,1
1,NewOrder,1704390350.319897,5367,0,1
2,Payment,1704390350.325277,3302,0,1
2,Payment,1704390350.328589,3039,0,1
2,Payment,1704390350.331638,2437,0,1
1,NewOrder,1704390350.334084,6037,0,1
4,Delivery,1704390350.340133,40916,0,1
1,NewOrder,1704390350.381064,32445,0,1
1,NewOrder,1704390350.413522,19785,0,1
2,Payment,1704390350.433319,34754,0,1
1,NewOrder,1704390350.468087,32221,0,1
1,NewOrder,1704390350.500321,41265,0,1
1,NewOrder,1704390350.541600,25112,0,1
2,Payment,1704390350.566725,23236,0,1
5,StockLevel,1704390350.590221,3440,0,1
1,NewOrder,1704390350.593690,39815,0,1
1,NewOrder,1704390350.633522,36109,0,1
1,NewOrder,1704390350.669643,44219,0,1
2,Payment,1704390350.713875,30073,0,1
2,Payment,1704390350.743961,22218,0,1
1,NewOrder,1704390350.766192,21962,0,1
1,NewOrder,1704390350.788167,14479,0,1
2,Payment,1704390350.802659,3160,0,1
2,Payment,1704390350.805835,3489,0,1
1,NewOrder,1704390350.809336,5501,0,1
1,NewOrder,1704390350.814850,28376,0,1
2,Payment,1704390350.843240,3215,0,1
2,Payment,1704390350.846466,3178,0,1
2,Payment,1704390350.849667,2898,0,1
1,NewOrder,1704390350.852576,6976,0,1
2,Payment,1704390350.859565,3017,0,1
1,NewOrder,1704390350.862593,53557,0,1
2,Payment,1704390350.916163,8564,0,1
2,Payment,1704390350.924739,3155,0,1
1,NewOrder,1704390350.927905,4712,0,1
2,Payment,1704390350.932642,3012,0,1
2,Payment,1704390350.935663,2491,0,1
2,Payment,1704390350.938163,3126,0,1
2,Payment,1704390350.941299,3049,0,1
5,StockLevel,1704390350.944357,1998,0,1
2,Payment,1704390350.946363,11943,0,1
2,Payment,1704390350.958318,3280,0,1
2,Payment,1704390350.961609,3028,0,1
2,Payment,1704390350.964647,3295,0,1
2,Payment,1704390350.967952,3431,0,1
2,Payment,1704390350.971392,2959,0,1
2,Payment,1704390350.974361,3277,0,1
1,NewOrder,1704390350.977648,31665,0,1
2,Payment,1704390351.009327,3527,0,1
2,Payment,1704390351.012864,3454,0,1
3,OrderStatus,1704390351.016329,588,0,1
2,Payment,1704390351.016923,2750,0,1
1,NewOrder,1704390351.019681,38983,0,1
1,NewOrder,1704390351.058677,5461,0,1
4,Delivery,1704390351.064151,34189,0,1
2,Payment,1704390351.098353,5084,0,1
1,NewOrder,1704390351.103449,6903,0,1
